filename,width,height,class,xmin,ymin,xmax,ymax
back_fisheye_image_0091.jpg,640,480,trashcan,272,111,342,229
back_fisheye_image_0093.jpg,640,480,trashcan,252,104,327,226
back_fisheye_image_0094.jpg,640,480,trashcan,257,111,327,227
back_fisheye_image_0095.jpg,640,480,trashcan,240,101,320,226
back_fisheye_image_0096.jpg,640,480,trashcan,308,96,397,239
back_fisheye_image_0097.jpg,640,480,trashcan,282,86,367,242
back_fisheye_image_0098.jpg,640,480,trashcan,252,76,340,237
back_fisheye_image_0099.jpg,640,480,trashcan,207,66,323,256
back_fisheye_image_0100.jpg,640,480,trashcan,162,54,288,259
back_fisheye_image_0101.jpg,640,480,trashcan,65,22,238,267
back_fisheye_image_0102.jpg,640,480,trashcan,1,1,222,292
back_fisheye_image_0104.jpg,640,480,trashcan,288,81,388,247
back_fisheye_image_0105.jpg,640,480,trashcan,282,94,362,231
back_fisheye_image_0106.jpg,640,480,trashcan,280,97,348,219
back_fisheye_image_0107.jpg,640,480,trashcan,253,87,343,232
back_fisheye_image_0108.jpg,640,480,trashcan,245,59,363,249
back_fisheye_image_0109.jpg,640,480,trashcan,275,74,378,234
back_fisheye_image_0110.jpg,640,480,trashcan,252,57,363,252
back_fisheye_image_0111.jpg,640,480,trashcan,245,52,363,256
back_fisheye_image_0112.jpg,640,480,trashcan,235,51,355,249
back_fisheye_image_0113.jpg,640,480,trashcan,275,59,400,251
back_fisheye_image_0114.jpg,640,480,trashcan,342,51,472,262
back_fisheye_image_0115.jpg,640,480,trashcan,312,59,430,259
back_fisheye_image_0116.jpg,640,480,trashcan,362,52,485,251
back_fisheye_image_0117.jpg,640,480,trashcan,435,16,640,269
back_fisheye_image_0118.jpg,640,480,trashcan,300,39,427,262
back_fisheye_image_0119.jpg,640,480,trashcan,263,42,408,262
back_fisheye_image_0120.jpg,640,480,trashcan,250,44,377,262
back_fisheye_image_0123.jpg,640,480,trashcan,213,57,325,251
back_fisheye_image_0124.jpg,640,480,trashcan,213,67,328,261
back_fisheye_image_0125.jpg,640,480,trashcan,208,71,325,249
back_fisheye_image_0126.jpg,640,480,trashcan,245,74,365,251
back_fisheye_image_0127.jpg,640,480,trashcan,220,76,330,244
back_fisheye_image_0128.jpg,640,480,trashcan,190,71,303,247
back_fisheye_image_0129.jpg,640,480,trashcan,242,81,355,236
back_fisheye_image_0130.jpg,640,480,trashcan,262,86,368,249
back_fisheye_image_0131.jpg,640,480,trashcan,325,94,435,246
back_fisheye_image_0132.jpg,640,480,trashcan,318,112,418,259
back_fisheye_image_0133.jpg,640,480,trashcan,297,99,402,254
back_fisheye_image_0134.jpg,640,480,trashcan,313,91,408,234
back_fisheye_image_0135.jpg,640,480,trashcan,348,84,457,241
back_fisheye_image_0136.jpg,640,480,trashcan,327,84,430,242
back_fisheye_image_0137.jpg,640,480,trashcan,322,82,427,237
back_fisheye_image_0138.jpg,640,480,trashcan,320,81,425,241
back_fisheye_image_0139.jpg,640,480,trashcan,325,79,423,241
back_fisheye_image_0140.jpg,640,480,trashcan,327,79,420,242
back_fisheye_image_0141.jpg,640,480,trashcan,187,86,298,246
back_fisheye_image_0142.jpg,640,480,trashcan,195,84,298,244
back_fisheye_image_0144.jpg,640,480,trashcan,115,77,220,249
back_fisheye_image_0145.jpg,640,480,trashcan,103,77,215,231
back_fisheye_image_0146.jpg,640,480,trashcan,243,76,325,216
back_fisheye_image_0147.jpg,640,480,trashcan,213,81,298,217
back_fisheye_image_0148.jpg,640,480,trashcan,193,79,283,221
back_fisheye_image_0149.jpg,640,480,trashcan,170,86,258,227
back_fisheye_image_0150.jpg,640,480,trashcan,145,92,238,219
back_fisheye_image_0152.jpg,640,480,trashcan,288,116,363,231
back_fisheye_image_0153.jpg,640,480,trashcan,243,104,320,224
back_fisheye_image_0154.jpg,640,480,trashcan,260,99,333,217
back_fisheye_image_0155.jpg,640,480,trashcan,240,101,315,219
back_fisheye_image_0156.jpg,640,480,trashcan,220,97,295,221
back_fisheye_image_0157.jpg,640,480,trashcan,273,94,347,214
back_fisheye_image_0158.jpg,640,480,trashcan,292,99,368,219
back_fisheye_image_0159.jpg,640,480,trashcan,312,96,387,214
back_fisheye_image_0160.jpg,640,480,trashcan,323,101,395,211
back_fisheye_image_0161.jpg,640,480,trashcan,392,82,500,212
back_fisheye_image_0163.jpg,640,480,trashcan,352,96,438,219
back_fisheye_image_0164.jpg,640,480,trashcan,332,99,407,219
back_fisheye_image_0166.jpg,640,480,trashcan,320,111,390,221
back_fisheye_image_0167.jpg,640,480,trashcan,313,97,393,234
back_fisheye_image_0169.jpg,640,480,trashcan,323,42,463,269
back_fisheye_image_0170.jpg,640,480,trashcan,302,56,437,269
back_fisheye_image_0171.jpg,640,480,trashcan,297,21,452,312
back_fisheye_image_0172.jpg,640,480,trashcan,288,41,443,276
back_fisheye_image_0173.jpg,640,480,trashcan,307,49,443,282
back_fisheye_image_0174.jpg,640,480,trashcan,438,31,640,307
back_fisheye_image_0176.jpg,640,480,trashcan,465,1,640,381
back_fisheye_image_0177.jpg,640,480,trashcan,400,1,640,396
back_fisheye_image_0178.jpg,640,480,trashcan,345,1,640,386
back_fisheye_image_0179.jpg,640,480,trashcan,283,1,565,389
back_fisheye_image_0180.jpg,640,480,trashcan,238,1,497,387
back_fisheye_image_0181.jpg,640,480,trashcan,146,1,393,374
back_fisheye_image_0183.jpg,640,480,trashcan,1,2,243,374
back_fisheye_image_0184.jpg,640,480,trashcan,1,1,190,371
back_fisheye_image_0185.jpg,640,480,trashcan,1,2,142,377
back_fisheye_image_0186.jpg,640,480,trashcan,1,1,135,366
back_fisheye_image_0187.jpg,640,480,trashcan,122,2,310,299
back_fisheye_image_0188.jpg,640,480,trashcan,285,2,453,306
back_fisheye_image_0189.jpg,640,480,trashcan,293,1,493,324
back_fisheye_image_0190.jpg,640,480,trashcan,225,1,443,332
back_fisheye_image_0192.jpg,640,480,trashcan,208,24,343,284
back_fisheye_image_0193.jpg,640,480,trashcan,217,14,365,277
back_fisheye_image_0194.jpg,640,480,trashcan,192,4,358,276
back_fisheye_image_0195.jpg,640,480,trashcan,182,17,327,272
back_fisheye_image_0196.jpg,640,480,trashcan,128,11,287,282
back_fisheye_image_0197.jpg,640,480,trashcan,107,4,272,274
back_fisheye_image_0198.jpg,640,480,trashcan,90,16,255,279
back_fisheye_image_0199.jpg,640,480,trashcan,77,11,252,272
back_fisheye_image_0200.jpg,640,480,trashcan,107,7,265,264
back_fisheye_image_0203.jpg,640,480,trashcan,202,29,335,261
back_fisheye_image_0204.jpg,640,480,trashcan,212,56,320,246
back_fisheye_image_0205.jpg,640,480,trashcan,242,94,327,234
back_fisheye_image_0206.jpg,640,480,trashcan,255,114,325,222
back_fisheye_image_0207.jpg,640,480,trashcan,268,112,327,214
back_fisheye_image_0208.jpg,640,480,trashcan,250,107,332,222
back_fisheye_image_0209.jpg,640,480,trashcan,230,87,327,241
back_fisheye_image_0210.jpg,640,480,trashcan,218,57,325,252
back_fisheye_image_0211.jpg,640,480,trashcan,215,21,347,257
back_fisheye_image_0213.jpg,640,480,trashcan,130,1,312,299
back_fisheye_image_0214.jpg,640,480,trashcan,132,1,302,292
back_fisheye_image_0215.jpg,640,480,trashcan,1,1,190,302
back_fisheye_image_0216.jpg,640,480,trashcan,90,1,270,282
back_fisheye_image_0217.jpg,640,480,trashcan,277,14,415,281
back_fisheye_image_0219.jpg,640,480,trashcan,287,54,397,254
back_fisheye_image_0220.jpg,640,480,trashcan,298,72,403,247
back_fisheye_image_0221.jpg,640,480,trashcan,283,87,377,234
back_fisheye_image_0222.jpg,640,480,trashcan,293,94,370,221
back_fisheye_image_0223.jpg,640,480,trashcan,288,104,362,219
back_fisheye_image_0224.jpg,640,480,trashcan,278,104,362,219
back_fisheye_image_0225.jpg,640,480,trashcan,290,94,377,224
back_fisheye_image_0226.jpg,640,480,trashcan,280,74,370,237
back_fisheye_image_0227.jpg,640,480,trashcan,283,57,395,254
back_fisheye_image_0228.jpg,640,480,trashcan,242,34,370,267
back_fisheye_image_0229.jpg,640,480,trashcan,222,1,368,291
back_fisheye_image_0230.jpg,640,480,trashcan,198,1,387,312
back_fisheye_image_0231.jpg,640,480,trashcan,144,1,405,371
back_fisheye_image_0232.jpg,640,480,trashcan,127,1,428,372
back_fisheye_image_0233.jpg,640,480,trashcan,153,1,387,334
back_fisheye_image_0234.jpg,640,480,trashcan,157,1,368,322
back_fisheye_image_0235.jpg,640,480,trashcan,152,1,370,326
back_fisheye_image_0236.jpg,640,480,trashcan,155,1,377,326
back_fisheye_image_0237.jpg,640,480,trashcan,155,1,378,326
back_fisheye_image_0238.jpg,640,480,trashcan,158,1,373,324
back_fisheye_image_0239.jpg,640,480,trashcan,160,1,372,332
frontright_fisheye_image_0030.jpg,480,640,trashcan,196,1,385,327
frontright_fisheye_image_0032.jpg,480,640,trashcan,203,14,375,317
frontright_fisheye_image_0033.jpg,480,640,trashcan,234,3,390,307
frontright_fisheye_image_0035.jpg,480,640,trashcan,231,31,370,297
frontright_fisheye_image_0036.jpg,480,640,trashcan,225,50,358,300
frontright_fisheye_image_0037.jpg,480,640,trashcan,190,78,317,303
frontright_fisheye_image_0040.jpg,480,640,trashcan,241,71,359,280
frontright_fisheye_image_0042.jpg,480,640,trashcan,262,72,382,276
frontright_fisheye_image_0043.jpg,480,640,trashcan,248,94,365,279
frontright_fisheye_image_0044.jpg,480,640,trashcan,286,78,406,273
frontright_fisheye_image_0045.jpg,480,640,trashcan,319,63,440,270
frontright_fisheye_image_0046.jpg,480,640,trashcan,318,67,437,262
frontright_fisheye_image_0047.jpg,480,640,trashcan,360,13,480,252
frontright_fisheye_image_0049.jpg,480,640,trashcan,351,12,480,263
frontright_fisheye_image_0050.jpg,480,640,trashcan,306,58,429,271
frontright_fisheye_image_0051.jpg,480,640,trashcan,304,45,434,271
frontright_fisheye_image_0052.jpg,480,640,trashcan,285,59,400,266
frontright_fisheye_image_0053.jpg,480,640,trashcan,307,46,430,262
frontright_fisheye_image_0054.jpg,480,640,trashcan,315,38,427,262
frontright_fisheye_image_0055.jpg,480,640,trashcan,309,43,424,265
frontright_fisheye_image_0056.jpg,480,640,trashcan,339,17,472,262
frontright_fisheye_image_0057.jpg,480,640,trashcan,316,21,453,261
frontright_fisheye_image_0058.jpg,480,640,trashcan,316,20,444,255
frontright_fisheye_image_0059.jpg,480,640,trashcan,335,4,470,254
frontright_fisheye_image_0060.jpg,480,640,trashcan,344,1,479,259
frontright_fisheye_image_0063.jpg,480,640,trashcan,320,4,460,261
frontright_fisheye_image_0064.jpg,480,640,trashcan,311,15,433,258
frontright_fisheye_image_0065.jpg,480,640,trashcan,358,1,480,265
frontright_fisheye_image_0067.jpg,480,640,trashcan,323,23,454,262
frontright_fisheye_image_0068.jpg,480,640,trashcan,365,1,480,258
frontright_fisheye_image_0069.jpg,480,640,trashcan,331,16,461,265
frontright_fisheye_image_0070.jpg,480,640,trashcan,327,10,471,262
frontright_fisheye_image_0071.jpg,480,640,trashcan,360,1,480,264
frontright_fisheye_image_0078.jpg,480,640,trashcan,313,1,475,272
frontright_fisheye_image_0079.jpg,480,640,trashcan,261,31,410,276
frontright_fisheye_image_0080.jpg,480,640,trashcan,250,22,404,282
frontright_fisheye_image_0081.jpg,480,640,trashcan,251,13,414,282
frontright_fisheye_image_0082.jpg,480,640,trashcan,252,3,407,286
frontright_fisheye_image_0083.jpg,480,640,trashcan,240,11,392,287
frontright_fisheye_image_0085.jpg,480,640,trashcan,231,9,384,293
frontright_fisheye_image_0086.jpg,480,640,trashcan,224,25,375,295
frontright_fisheye_image_0087.jpg,480,640,trashcan,183,56,327,293
frontright_fisheye_image_0088.jpg,480,640,trashcan,231,19,376,280
frontright_fisheye_image_0089.jpg,480,640,trashcan,183,49,323,295
frontright_fisheye_image_0090.jpg,480,640,trashcan,139,89,281,314
frontright_fisheye_image_0091.jpg,480,640,trashcan,96,92,237,322
frontright_fisheye_image_0092.jpg,480,640,trashcan,121,92,264,311
frontright_fisheye_image_0093.jpg,480,640,trashcan,188,70,331,307
frontright_fisheye_image_0094.jpg,480,640,trashcan,270,41,415,314
frontright_fisheye_image_0095.jpg,480,640,trashcan,215,59,362,305
frontright_fisheye_image_0097.jpg,480,640,trashcan,274,23,428,302
frontright_fisheye_image_0098.jpg,480,640,trashcan,306,1,480,302
frontright_fisheye_image_0099.jpg,480,640,trashcan,263,34,430,303
frontright_fisheye_image_0100.jpg,480,640,trashcan,279,29,445,304
frontright_fisheye_image_0101.jpg,480,640,trashcan,294,18,469,306
frontright_fisheye_image_0102.jpg,480,640,trashcan,297,1,480,306
frontright_fisheye_image_0106.jpg,480,640,trashcan,233,1,396,295
frontright_fisheye_image_0107.jpg,480,640,trashcan,231,1,404,299
frontright_fisheye_image_0109.jpg,480,640,trashcan,255,1,418,284
frontright_fisheye_image_0110.jpg,480,640,trashcan,283,1,460,286
frontright_fisheye_image_0112.jpg,480,640,trashcan,240,1,394,292
frontright_fisheye_image_0113.jpg,480,640,trashcan,238,7,375,291
frontright_fisheye_image_0114.jpg,480,640,trashcan,283,2,465,279
frontright_fisheye_image_0115.jpg,480,640,trashcan,310,1,480,288
frontright_fisheye_image_0119.jpg,480,640,trashcan,320,1,480,276
frontright_fisheye_image_0123.jpg,480,640,trashcan,274,1,478,292
frontright_fisheye_image_0124.jpg,480,640,trashcan,241,3,416,294
frontright_fisheye_image_0125.jpg,480,640,trashcan,200,33,371,302
frontright_fisheye_image_0126.jpg,480,640,trashcan,170,56,324,302
frontright_fisheye_image_0127.jpg,480,640,trashcan,193,43,339,300
frontright_fisheye_image_0129.jpg,480,640,trashcan,235,14,394,293
frontright_fisheye_image_0130.jpg,480,640,trashcan,242,1,404,296
frontright_fisheye_image_0132.jpg,480,640,trashcan,280,3,472,296
frontright_fisheye_image_0133.jpg,480,640,trashcan,223,1,402,307
frontright_fisheye_image_0134.jpg,480,640,trashcan,191,20,361,302
frontright_fisheye_image_0135.jpg,480,640,trashcan,158,45,317,299
frontright_fisheye_image_0137.jpg,480,640,trashcan,162,72,296,296
frontright_fisheye_image_0138.jpg,480,640,trashcan,203,79,323,301
frontright_fisheye_image_0139.jpg,480,640,trashcan,207,90,322,288
frontright_fisheye_image_0140.jpg,480,640,trashcan,265,55,383,276
frontright_fisheye_image_0142.jpg,480,640,trashcan,243,68,356,262
frontright_fisheye_image_0143.jpg,480,640,trashcan,215,87,321,269
frontright_fisheye_image_0144.jpg,480,640,trashcan,224,92,334,269
frontright_fisheye_image_0145.jpg,480,640,trashcan,321,31,440,245
frontright_fisheye_image_0146.jpg,480,640,trashcan,341,17,467,242
frontright_fisheye_image_0147.jpg,480,640,trashcan,304,60,410,252
frontright_fisheye_image_0149.jpg,480,640,trashcan,305,65,423,257
frontright_fisheye_image_0150.jpg,480,640,trashcan,306,74,417,252
frontright_fisheye_image_0151.jpg,480,640,trashcan,353,45,480,249
frontright_fisheye_image_0152.jpg,480,640,trashcan,309,90,412,251
frontright_fisheye_image_0153.jpg,480,640,trashcan,272,86,379,256
frontright_fisheye_image_0154.jpg,480,640,trashcan,282,76,417,293
frontright_fisheye_image_0155.jpg,480,640,trashcan,229,107,360,300
frontright_fisheye_image_0156.jpg,480,640,trashcan,186,94,337,310
frontright_fisheye_image_0157.jpg,480,640,trashcan,176,70,321,300
frontright_fisheye_image_0158.jpg,480,640,trashcan,171,60,327,307
frontright_fisheye_image_0159.jpg,480,640,trashcan,182,34,341,301
frontright_fisheye_image_0160.jpg,480,640,trashcan,180,38,342,298
frontright_fisheye_image_0161.jpg,480,640,trashcan,198,25,349,295
frontright_fisheye_image_0162.jpg,480,640,trashcan,153,55,308,296
frontright_fisheye_image_0163.jpg,480,640,trashcan,166,62,301,289
frontright_fisheye_image_0164.jpg,480,640,trashcan,170,63,313,293
frontright_fisheye_image_0166.jpg,480,640,trashcan,222,45,346,279
frontright_fisheye_image_0167.jpg,480,640,trashcan,245,40,370,281
frontright_fisheye_image_0168.jpg,480,640,trashcan,255,35,393,272
frontright_fisheye_image_0169.jpg,480,640,trashcan,292,19,428,278
frontright_fisheye_image_0170.jpg,480,640,trashcan,332,1,477,267
frontright_fisheye_image_0171.jpg,480,640,trashcan,327,2,479,272
frontright_fisheye_image_0172.jpg,480,640,trashcan,275,31,403,270
frontright_fisheye_image_0173.jpg,480,640,trashcan,280,31,412,269
frontright_fisheye_image_0174.jpg,480,640,trashcan,307,14,450,270
frontright_fisheye_image_0175.jpg,480,640,trashcan,310,14,469,265
frontright_fisheye_image_0176.jpg,480,640,trashcan,292,15,436,277
frontright_fisheye_image_0177.jpg,480,640,trashcan,311,2,466,274
frontright_fisheye_image_0178.jpg,480,640,trashcan,285,11,434,279
frontright_fisheye_image_0179.jpg,480,640,trashcan,274,7,441,277
frontright_fisheye_image_0180.jpg,480,640,trashcan,248,22,409,285
frontright_fisheye_image_0181.jpg,480,640,trashcan,230,28,389,288
frontright_fisheye_image_0182.jpg,480,640,trashcan,224,24,390,298
frontright_fisheye_image_0183.jpg,480,640,trashcan,214,14,383,294
frontright_fisheye_image_0184.jpg,480,640,trashcan,215,10,379,300
frontright_fisheye_image_0185.jpg,480,640,trashcan,192,15,372,304
frontright_fisheye_image_0186.jpg,480,640,trashcan,179,31,347,310
frontright_fisheye_image_0187.jpg,480,640,trashcan,156,61,321,304
frontright_fisheye_image_0188.jpg,480,640,trashcan,179,41,339,296
frontright_fisheye_image_0189.jpg,480,640,trashcan,180,37,339,297
frontright_fisheye_image_0190.jpg,480,640,trashcan,208,21,360,289
frontright_fisheye_image_0191.jpg,480,640,trashcan,220,18,376,288
frontright_fisheye_image_0192.jpg,480,640,trashcan,207,40,355,306
frontright_fisheye_image_0193.jpg,480,640,trashcan,177,49,327,309
frontright_fisheye_image_0195.jpg,480,640,trashcan,167,56,317,314
frontright_fisheye_image_0196.jpg,480,640,trashcan,140,66,288,317
frontright_fisheye_image_0197.jpg,480,640,trashcan,150,72,297,318
frontright_fisheye_image_0198.jpg,480,640,trashcan,172,69,307,324
frontright_fisheye_image_0199.jpg,480,640,trashcan,277,15,449,289
frontright_fisheye_image_0200.jpg,480,640,trashcan,273,18,421,314
frontright_fisheye_image_0202.jpg,480,640,trashcan,223,39,390,318
frontright_fisheye_image_0203.jpg,480,640,trashcan,231,27,416,323
frontright_fisheye_image_0204.jpg,480,640,trashcan,247,14,437,330
frontright_fisheye_image_0205.jpg,480,640,trashcan,239,24,422,324
frontright_fisheye_image_0206.jpg,480,640,trashcan,225,22,409,319
frontright_fisheye_image_0207.jpg,480,640,trashcan,222,3,395,306
frontright_fisheye_image_0208.jpg,480,640,trashcan,203,1,388,310
frontright_fisheye_image_0209.jpg,480,640,trashcan,200,3,387,309
frontright_fisheye_image_0210.jpg,480,640,trashcan,184,3,368,301
frontright_fisheye_image_0211.jpg,480,640,trashcan,145,38,325,314
frontright_fisheye_image_0213.jpg,480,640,trashcan,191,39,338,303
frontright_fisheye_image_0214.jpg,480,640,trashcan,203,41,343,285
frontright_fisheye_image_0215.jpg,480,640,trashcan,195,54,329,286
frontright_fisheye_image_0216.jpg,480,640,trashcan,217,50,342,278
frontright_fisheye_image_0217.jpg,480,640,trashcan,232,48,360,276
frontright_fisheye_image_0218.jpg,480,640,trashcan,217,58,341,286
frontright_fisheye_image_0219.jpg,480,640,trashcan,211,61,334,286
frontright_fisheye_image_0220.jpg,480,640,trashcan,212,59,337,289
frontright_fisheye_image_0221.jpg,480,640,trashcan,214,59,331,287
frontright_fisheye_image_0222.jpg,480,640,trashcan,214,59,331,282
hand_color_image_0000.jpg,640,480,trashcan,12,166,239,475
hand_color_image_0000.jpg,640,480,trashcan,523,257,619,401
hand_color_image_0001.jpg,640,480,trashcan,16,176,241,476
hand_color_image_0001.jpg,640,480,trashcan,518,253,620,401
hand_color_image_0002.jpg,640,480,trashcan,23,185,238,467
hand_color_image_0002.jpg,640,480,trashcan,519,256,624,411
hand_color_image_0003.jpg,640,480,trashcan,11,175,248,478
hand_color_image_0003.jpg,640,480,trashcan,512,248,624,406
hand_color_image_0004.jpg,640,480,trashcan,13,180,256,466
hand_color_image_0004.jpg,640,480,trashcan,516,253,618,401
hand_color_image_0005.jpg,640,480,trashcan,12,180,250,473
hand_color_image_0005.jpg,640,480,trashcan,512,251,623,401
hand_color_image_0006.jpg,640,480,trashcan,13,182,237,476
hand_color_image_0006.jpg,640,480,trashcan,517,251,621,406
hand_color_image_0007.jpg,640,480,trashcan,16,177,269,476
hand_color_image_0007.jpg,640,480,trashcan,516,258,620,404
hand_color_image_0008.jpg,640,480,trashcan,14,179,252,479
hand_color_image_0008.jpg,640,480,trashcan,521,260,616,401
hand_color_image_0009.jpg,640,480,trashcan,17,179,241,479
hand_color_image_0009.jpg,640,480,trashcan,520,250,620,406
hand_color_image_0010.jpg,640,480,trashcan,13,178,261,476
hand_color_image_0010.jpg,640,480,trashcan,511,251,624,407
hand_color_image_0011.jpg,640,480,trashcan,14,176,285,480
hand_color_image_0011.jpg,640,480,trashcan,511,249,621,401
hand_color_image_0013.jpg,640,480,trashcan,15,179,245,479
hand_color_image_0013.jpg,640,480,trashcan,516,252,617,405
hand_color_image_0014.jpg,640,480,trashcan,16,176,241,480
hand_color_image_0014.jpg,640,480,trashcan,522,254,618,398
hand_color_image_0016.jpg,640,480,trashcan,20,186,241,463
hand_color_image_0016.jpg,640,480,trashcan,515,247,618,397
hand_color_image_0017.jpg,640,480,trashcan,16,186,238,472
hand_color_image_0017.jpg,640,480,trashcan,518,251,623,406
hand_color_image_0018.jpg,640,480,trashcan,17,181,241,471
hand_color_image_0018.jpg,640,480,trashcan,521,255,626,405
hand_color_image_0019.jpg,640,480,trashcan,16,185,241,477
hand_color_image_0019.jpg,640,480,trashcan,520,251,621,410
hand_color_image_0020.jpg,640,480,trashcan,23,187,233,474
hand_color_image_0020.jpg,640,480,trashcan,516,253,619,399
hand_color_image_0021.jpg,640,480,trashcan,22,176,240,472
hand_color_image_0021.jpg,640,480,trashcan,509,252,621,405
hand_color_image_0022.jpg,640,480,trashcan,516,250,623,407
hand_color_image_0022.jpg,640,480,trashcan,15,178,251,474
hand_color_image_0023.jpg,640,480,trashcan,21,182,245,468
hand_color_image_0023.jpg,640,480,trashcan,515,249,621,400
hand_color_image_0024.jpg,640,480,trashcan,18,174,241,480
hand_color_image_0024.jpg,640,480,trashcan,516,247,620,410
