filename,width,height,class,xmin,ymin,xmax,ymax
back_fisheye_image_0068.jpg,640,480,trashcan_open,364,98,461,339
back_fisheye_image_0069.jpg,640,480,trashcan_open,402,91,542,358
back_fisheye_image_0070.jpg,640,480,trashcan_open,377,107,511,382
back_fisheye_image_0071.jpg,640,480,trashcan_open,406,101,543,390
back_fisheye_image_0072.jpg,640,480,trashcan_open,338,72,491,387
back_fisheye_image_0073.jpg,640,480,trashcan_open,308,62,489,377
back_fisheye_image_0074.jpg,640,480,trashcan_open,252,70,453,368
back_fisheye_image_0075.jpg,640,480,trashcan_open,261,73,442,350
back_fisheye_image_0076.jpg,640,480,trashcan_open,278,90,433,326
back_fisheye_image_0077.jpg,640,480,trashcan_open,286,110,402,298
back_fisheye_image_0078.jpg,640,480,trashcan_open,298,105,424,295
back_fisheye_image_0079.jpg,640,480,trashcan_open,261,110,401,300
back_fisheye_image_0080.jpg,640,480,trashcan_open,204,109,350,300
back_fisheye_image_0081.jpg,640,480,trashcan_open,153,111,306,298
back_fisheye_image_0082.jpg,640,480,trashcan_open,93,117,258,305
back_fisheye_image_0083.jpg,640,480,trashcan_open,144,109,268,266
back_fisheye_image_0084.jpg,640,480,trashcan_open,169,122,281,272
back_fisheye_image_0085.jpg,640,480,trashcan_open,190,121,308,267
back_fisheye_image_0086.jpg,640,480,trashcan_open,160,115,281,260
back_fisheye_image_0087.jpg,640,480,trashcan_open,186,118,294,259
back_fisheye_image_0088.jpg,640,480,trashcan_open,216,118,322,255
back_fisheye_image_0089.jpg,640,480,trashcan_open,239,115,343,256
back_fisheye_image_0090.jpg,640,480,trashcan_open,279,118,368,262
back_fisheye_image_0091.jpg,640,480,trashcan_open,318,117,412,259
back_fisheye_image_0092.jpg,640,480,trashcan_open,356,117,450,265
back_fisheye_image_0093.jpg,640,480,trashcan_open,390,117,507,272
back_fisheye_image_0094.jpg,640,480,trashcan_open,433,107,587,297
back_fisheye_image_0095.jpg,640,480,trashcan_open,486,90,640,311
back_fisheye_image_0096.jpg,640,480,trashcan_open,459,81,640,317
back_fisheye_image_0097.jpg,640,480,trashcan_open,422,86,582,312
back_fisheye_image_0098.jpg,640,480,trashcan_open,392,87,527,311
back_fisheye_image_0099.jpg,640,480,trashcan_open,367,87,497,316
back_fisheye_image_0100.jpg,640,480,trashcan_open,330,83,452,323
back_fisheye_image_0101.jpg,640,480,trashcan_open,333,88,449,316
back_fisheye_image_0103.jpg,640,480,trashcan_open,331,90,447,322
back_fisheye_image_0104.jpg,640,480,trashcan_open,320,88,426,328
back_fisheye_image_0105.jpg,640,480,trashcan_open,333,86,437,328
back_fisheye_image_0106.jpg,640,480,trashcan_open,340,88,432,323
back_fisheye_image_0107.jpg,640,480,trashcan_open,334,90,441,330
back_fisheye_image_0108.jpg,640,480,trashcan_open,334,86,438,323
back_fisheye_image_0109.jpg,640,480,trashcan_open,339,90,436,325
back_fisheye_image_0110.jpg,640,480,trashcan_open,339,85,437,316
back_fisheye_image_0111.jpg,640,480,trashcan_open,337,85,438,319
back_fisheye_image_0112.jpg,640,480,trashcan_open,337,85,441,330
back_fisheye_image_0113.jpg,640,480,trashcan_open,336,91,447,327
back_fisheye_image_0114.jpg,640,480,trashcan_open,344,88,441,317
back_fisheye_image_0115.jpg,640,480,trashcan_open,338,86,442,320
back_fisheye_image_0116.jpg,640,480,trashcan_open,342,88,440,327
back_fisheye_image_0117.jpg,640,480,trashcan_open,334,88,443,325
back_fisheye_image_0119.jpg,640,480,trashcan_open,379,87,496,327
back_fisheye_image_0120.jpg,640,480,trashcan_open,420,79,566,338
back_fisheye_image_0121.jpg,640,480,trashcan_open,440,68,601,347
back_fisheye_image_0123.jpg,640,480,trashcan_open,364,101,476,295
back_fisheye_image_0124.jpg,640,480,trashcan_open,306,118,404,281
back_fisheye_image_0125.jpg,640,480,trashcan_open,266,118,362,267
back_fisheye_image_0126.jpg,640,480,trashcan_open,284,120,373,269
back_fisheye_image_0127.jpg,640,480,trashcan_open,307,120,406,266
back_fisheye_image_0128.jpg,640,480,trashcan_open,331,121,426,272
back_fisheye_image_0129.jpg,640,480,trashcan_open,334,126,431,260
back_fisheye_image_0130.jpg,640,480,trashcan_open,302,128,394,258
back_fisheye_image_0131.jpg,640,480,trashcan_open,266,130,360,262
back_fisheye_image_0132.jpg,640,480,trashcan_open,233,130,331,266
back_fisheye_image_0133.jpg,640,480,trashcan_open,247,133,341,259
back_fisheye_image_0134.jpg,640,480,trashcan_open,232,130,332,258
back_fisheye_image_0135.jpg,640,480,trashcan_open,230,133,326,260
back_fisheye_image_0136.jpg,640,480,trashcan_open,220,132,307,256
back_fisheye_image_0137.jpg,640,480,trashcan_open,248,132,331,260
back_fisheye_image_0138.jpg,640,480,trashcan_open,219,135,310,259
back_fisheye_image_0139.jpg,640,480,trashcan_open,198,135,290,250
back_fisheye_image_0141.jpg,640,480,trashcan_open,233,131,314,252
back_fisheye_image_0142.jpg,640,480,trashcan_open,292,133,374,257
back_fisheye_image_0143.jpg,640,480,trashcan_open,341,135,424,257
back_fisheye_image_0144.jpg,640,480,trashcan_open,331,135,398,256
back_fisheye_image_0145.jpg,640,480,trashcan_open,349,137,434,260
back_fisheye_image_0146.jpg,640,480,trashcan_open,379,135,469,280
back_fisheye_image_0148.jpg,640,480,trashcan_open,432,131,547,298
back_fisheye_image_0150.jpg,640,480,trashcan_open,421,131,519,312
back_fisheye_image_0151.jpg,640,480,trashcan_open,436,118,554,322
back_fisheye_image_0152.jpg,640,480,trashcan_open,439,113,570,329
back_fisheye_image_0153.jpg,640,480,trashcan_open,411,116,518,323
back_fisheye_image_0154.jpg,640,480,trashcan_open,397,113,520,331
back_fisheye_image_0155.jpg,640,480,trashcan_open,413,100,544,347
back_fisheye_image_0158.jpg,640,480,trashcan_open,243,91,383,348
back_fisheye_image_0159.jpg,640,480,trashcan_open,183,85,338,337
back_fisheye_image_0160.jpg,640,480,trashcan_open,168,90,332,335
back_fisheye_image_0161.jpg,640,480,trashcan_open,150,89,324,331
back_fisheye_image_0164.jpg,640,480,trashcan_open,90,97,270,305
back_fisheye_image_0165.jpg,640,480,trashcan_open,139,115,292,307
back_fisheye_image_0166.jpg,640,480,trashcan_open,154,118,298,296
back_fisheye_image_0167.jpg,640,480,trashcan_open,117,116,263,296
back_fisheye_image_0168.jpg,640,480,trashcan_open,134,123,257,271
back_fisheye_image_0169.jpg,640,480,trashcan_open,192,122,286,248
back_fisheye_image_0170.jpg,640,480,trashcan_open,202,128,299,256
back_fisheye_image_0171.jpg,640,480,trashcan_open,210,132,290,239
back_fisheye_image_0172.jpg,640,480,trashcan_open,222,137,299,239
back_fisheye_image_0173.jpg,640,480,trashcan_open,228,141,296,239
back_fisheye_image_0174.jpg,640,480,trashcan_open,228,137,299,241
back_fisheye_image_0175.jpg,640,480,trashcan_open,240,136,314,238
back_fisheye_image_0176.jpg,640,480,trashcan_open,253,139,330,238
back_fisheye_image_0177.jpg,640,480,trashcan_open,298,135,368,236
back_fisheye_image_0178.jpg,640,480,trashcan_open,356,135,426,241
back_fisheye_image_0179.jpg,640,480,trashcan_open,403,136,493,249
back_fisheye_image_0180.jpg,640,480,trashcan_open,451,126,566,252
back_fisheye_image_0181.jpg,640,480,trashcan_open,458,126,569,253
back_fisheye_image_0182.jpg,640,480,trashcan_open,461,127,559,251
back_fisheye_image_0183.jpg,640,480,trashcan_open,443,133,546,252
back_fisheye_image_0184.jpg,640,480,trashcan_open,443,138,540,250
back_fisheye_image_0186.jpg,640,480,trashcan_open,462,140,549,252
back_fisheye_image_0187.jpg,640,480,trashcan_open,452,142,541,247
back_fisheye_image_0188.jpg,640,480,trashcan_open,471,135,562,248
back_fisheye_image_0190.jpg,640,480,trashcan_open,533,113,640,268
back_fisheye_image_0192.jpg,640,480,trashcan_open,474,120,584,262
back_fisheye_image_0193.jpg,640,480,trashcan_open,447,128,542,262
back_fisheye_image_0194.jpg,640,480,trashcan_open,437,126,513,261
back_fisheye_image_0195.jpg,640,480,trashcan_open,436,122,520,255
back_fisheye_image_0196.jpg,640,480,trashcan_open,451,120,541,266
back_fisheye_image_0197.jpg,640,480,trashcan_open,446,120,524,265
back_fisheye_image_0198.jpg,640,480,trashcan_open,442,120,516,259
back_fisheye_image_0199.jpg,640,480,trashcan_open,404,119,474,258
back_fisheye_image_0200.jpg,640,480,trashcan_open,412,119,486,266
back_fisheye_image_0201.jpg,640,480,trashcan_open,397,120,476,262
back_fisheye_image_0202.jpg,640,480,trashcan_open,367,121,452,265
back_fisheye_image_0203.jpg,640,480,trashcan_open,347,127,439,265
back_fisheye_image_0204.jpg,640,480,trashcan_open,357,121,438,273
back_fisheye_image_0205.jpg,640,480,trashcan_open,357,123,437,267
back_fisheye_image_0206.jpg,640,480,trashcan_open,357,125,440,267
back_fisheye_image_0207.jpg,640,480,trashcan_open,358,119,438,271
hand_color_image_0024.jpg,640,480,trashcan_open,227,303,318,431
hand_color_image_0025.jpg,640,480,trashcan_open,227,300,326,446
hand_color_image_0026.jpg,640,480,trashcan_open,197,312,313,480
hand_color_image_0027.jpg,640,480,trashcan_open,190,317,326,480
hand_color_image_0028.jpg,640,480,trashcan_open,173,311,317,480
hand_color_image_0029.jpg,640,480,trashcan_open,211,314,351,480
hand_color_image_0030.jpg,640,480,trashcan_open,220,316,361,480
hand_color_image_0031.jpg,640,480,trashcan_open,219,311,365,480
hand_color_image_0032.jpg,640,480,trashcan_open,214,313,360,480
hand_color_image_0033.jpg,640,480,trashcan_open,215,316,391,480
hand_color_image_0034.jpg,640,480,trashcan_open,157,316,376,480
hand_color_image_0038.jpg,640,480,trashcan_open,111,322,281,480
hand_color_image_0039.jpg,640,480,trashcan_open,197,327,339,480
hand_color_image_0040.jpg,640,480,trashcan_open,157,321,348,480
hand_color_image_0041.jpg,640,480,trashcan_open,232,321,478,480
hand_color_image_0043.jpg,640,480,trashcan_open,262,324,500,480
hand_color_image_0044.jpg,640,480,trashcan_open,54,330,223,480
hand_color_image_0045.jpg,640,480,trashcan_open,41,325,229,480
hand_color_image_0046.jpg,640,480,trashcan_open,75,320,211,480
hand_color_image_0047.jpg,640,480,trashcan_open,125,306,258,480
hand_color_image_0048.jpg,640,480,trashcan_open,250,311,375,480
hand_color_image_0049.jpg,640,480,trashcan_open,155,324,351,480
hand_color_image_0050.jpg,640,480,trashcan_open,145,322,362,480
hand_color_image_0051.jpg,640,480,trashcan_open,201,319,385,480
hand_color_image_0052.jpg,640,480,trashcan_open,205,320,376,480
hand_color_image_0053.jpg,640,480,trashcan_open,205,354,381,480
hand_color_image_0054.jpg,640,480,trashcan_open,200,366,391,480
hand_color_image_0055.jpg,640,480,trashcan_open,76,374,270,480
hand_color_image_0056.jpg,640,480,trashcan_open,96,377,254,480
hand_color_image_0057.jpg,640,480,trashcan_open,96,372,256,480
hand_color_image_0058.jpg,640,480,trashcan_open,133,358,293,480
hand_color_image_0060.jpg,640,480,trashcan_open,125,374,271,480
hand_color_image_0063.jpg,640,480,trashcan_open,194,353,376,480
hand_color_image_0064.jpg,640,480,trashcan_open,223,351,361,480
hand_color_image_0065.jpg,640,480,trashcan_open,220,344,339,480
hand_color_image_0066.jpg,640,480,trashcan_open,211,341,342,480
hand_color_image_0068.jpg,640,480,trashcan_open,211,331,346,480
hand_color_image_0069.jpg,640,480,trashcan_open,248,345,371,480
hand_color_image_0070.jpg,640,480,trashcan_open,232,356,342,480
hand_color_image_0071.jpg,640,480,trashcan_open,251,407,351,480
hand_color_image_0072.jpg,640,480,trashcan_open,257,340,353,480
hand_color_image_0074.jpg,640,480,trashcan_open,271,327,354,480
hand_color_image_0075.jpg,640,480,trashcan_open,264,325,348,476
hand_color_image_0076.jpg,640,480,trashcan_open,261,326,349,480
hand_color_image_0077.jpg,640,480,trashcan_open,270,326,346,466
hand_color_image_0078.jpg,640,480,trashcan_open,266,330,340,470
hand_color_image_0079.jpg,640,480,trashcan_open,270,333,338,465
hand_color_image_0080.jpg,640,480,trashcan_open,265,323,341,477
hand_color_image_0081.jpg,640,480,trashcan_open,265,337,336,467
hand_color_image_0082.jpg,640,480,trashcan_open,263,325,337,461
hand_color_image_0083.jpg,640,480,trashcan_open,263,326,324,447
hand_color_image_0084.jpg,640,480,trashcan_open,176,321,240,456
hand_color_image_0092.jpg,640,480,trashcan_open,88,324,160,441
hand_color_image_0093.jpg,640,480,trashcan_open,123,324,190,442
hand_color_image_0094.jpg,640,480,trashcan_open,162,321,236,440
hand_color_image_0095.jpg,640,480,trashcan_open,207,332,272,446
hand_color_image_0096.jpg,640,480,trashcan_open,238,326,310,444
hand_color_image_0097.jpg,640,480,trashcan_open,278,316,351,418
hand_color_image_0098.jpg,640,480,trashcan_open,318,310,391,430
hand_color_image_0099.jpg,640,480,trashcan_open,344,310,426,418
hand_color_image_0100.jpg,640,480,trashcan_open,289,316,352,425
hand_color_image_0101.jpg,640,480,trashcan_open,188,312,263,428
hand_color_image_0102.jpg,640,480,trashcan_open,227,313,308,430
hand_color_image_0103.jpg,640,480,trashcan_open,265,302,346,421
hand_color_image_0104.jpg,640,480,trashcan_open,291,307,376,423
hand_color_image_0105.jpg,640,480,trashcan_open,323,326,398,431
hand_color_image_0106.jpg,640,480,trashcan_open,261,316,336,431
hand_color_image_0107.jpg,640,480,trashcan_open,166,323,246,446
hand_color_image_0108.jpg,640,480,trashcan_open,186,331,271,458
hand_color_image_0109.jpg,640,480,trashcan_open,237,325,322,449
hand_color_image_0110.jpg,640,480,trashcan_open,286,321,361,453
hand_color_image_0111.jpg,640,480,trashcan_open,253,333,323,452
hand_color_image_0112.jpg,640,480,trashcan_open,205,337,285,462
hand_color_image_0114.jpg,640,480,trashcan_open,313,319,379,445
hand_color_image_0115.jpg,640,480,trashcan_open,345,331,406,446
hand_color_image_0116.jpg,640,480,trashcan_open,340,325,411,449
hand_color_image_0117.jpg,640,480,trashcan_open,341,332,409,457
hand_color_image_0118.jpg,640,480,trashcan_open,341,331,410,451
hand_color_image_0119.jpg,640,480,trashcan_open,340,311,409,443
hand_color_image_0120.jpg,640,480,trashcan_open,343,316,411,442
hand_color_image_0121.jpg,640,480,trashcan_open,338,316,406,437
hand_color_image_0122.jpg,640,480,trashcan_open,346,311,409,441
hand_color_image_0123.jpg,640,480,trashcan_open,337,311,411,446
hand_color_image_0124.jpg,640,480,trashcan_open,340,313,406,443
hand_color_image_0126.jpg,640,480,trashcan_open,345,311,407,431
hand_color_image_0127.jpg,640,480,trashcan_open,336,311,409,441
hand_color_image_0128.jpg,640,480,trashcan_open,346,316,410,435
hand_color_image_0129.jpg,640,480,trashcan_open,409,317,491,465
hand_color_image_0131.jpg,640,480,trashcan_open,121,304,200,446
hand_color_image_0132.jpg,640,480,trashcan_open,162,303,243,448
hand_color_image_0163.jpg,640,480,trashcan_open,401,303,518,480
hand_color_image_0165.jpg,640,480,trashcan_open,192,306,292,466
hand_color_image_0174.jpg,640,480,trashcan_open,127,309,238,477
hand_color_image_0175.jpg,640,480,trashcan_open,207,312,321,480
hand_color_image_0176.jpg,640,480,trashcan_open,244,312,342,477
hand_color_image_0177.jpg,640,480,trashcan_open,308,305,407,474
hand_color_image_0178.jpg,640,480,trashcan_open,339,300,446,455
hand_color_image_0179.jpg,640,480,trashcan_open,338,299,441,452
hand_color_image_0180.jpg,640,480,trashcan_open,326,303,450,480
hand_color_image_0181.jpg,640,480,trashcan_open,183,305,296,480
hand_color_image_0182.jpg,640,480,trashcan_open,186,306,313,479
hand_color_image_0184.jpg,640,480,trashcan_open,299,305,431,480
hand_color_image_0185.jpg,640,480,trashcan_open,367,304,491,480
hand_color_image_0186.jpg,640,480,trashcan_open,376,304,535,480
hand_color_image_0187.jpg,640,480,trashcan_open,371,308,547,480
hand_color_image_0188.jpg,640,480,trashcan_open,390,313,610,480
hand_color_image_0189.jpg,640,480,trashcan_open,372,299,630,480
hand_color_image_0190.jpg,640,480,trashcan_open,388,306,624,480
hand_color_image_0191.jpg,640,480,trashcan_open,396,314,621,480
hand_color_image_0192.jpg,640,480,trashcan_open,360,334,555,480
hand_color_image_0193.jpg,640,480,trashcan_open,356,298,534,480
hand_color_image_0194.jpg,640,480,trashcan_open,231,307,409,480
hand_color_image_0195.jpg,640,480,trashcan_open,136,302,334,480
hand_color_image_0196.jpg,640,480,trashcan_open,112,301,304,480
hand_color_image_0197.jpg,640,480,trashcan_open,219,302,418,480
hand_color_image_0198.jpg,640,480,trashcan_open,318,299,526,480
hand_color_image_0200.jpg,640,480,trashcan_open,233,308,429,480
hand_color_image_0201.jpg,640,480,trashcan_open,1,314,192,480
hand_color_image_0202.jpg,640,480,trashcan_open,1,311,199,480
hand_color_image_0203.jpg,640,480,trashcan_open,76,308,266,480
hand_color_image_0204.jpg,640,480,trashcan_open,134,294,315,480
hand_color_image_0205.jpg,640,480,trashcan_open,158,311,349,480
hand_color_image_0206.jpg,640,480,trashcan_open,91,310,276,480
hand_color_image_0207.jpg,640,480,trashcan_open,186,309,379,480
hand_color_image_0208.jpg,640,480,trashcan_open,174,296,365,480
hand_color_image_0209.jpg,640,480,trashcan_open,179,307,351,480
hand_color_image_0211.jpg,640,480,trashcan_open,162,285,343,480
hand_color_image_0212.jpg,640,480,trashcan_open,141,290,311,480
hand_color_image_0213.jpg,640,480,trashcan_open,141,295,311,480
hand_color_image_0214.jpg,640,480,trashcan_open,174,306,339,480
hand_color_image_0215.jpg,640,480,trashcan_open,116,312,281,480
hand_color_image_0216.jpg,640,480,trashcan_open,226,311,371,480
hand_color_image_0217.jpg,640,480,trashcan_open,337,309,487,480
hand_color_image_0218.jpg,640,480,trashcan_open,354,300,481,480
hand_color_image_0219.jpg,640,480,trashcan_open,343,298,463,480
hand_color_image_0220.jpg,640,480,trashcan_open,229,301,343,480
hand_color_image_0221.jpg,640,480,trashcan_open,45,301,176,480
hand_color_image_0222.jpg,640,480,trashcan_open,137,311,252,480
hand_color_image_0223.jpg,640,480,trashcan_open,213,306,346,480
hand_color_image_0224.jpg,640,480,trashcan_open,161,299,308,480
hand_color_image_0225.jpg,640,480,trashcan_open,77,299,239,480
hand_color_image_0226.jpg,640,480,trashcan_open,141,294,305,480
hand_color_image_0228.jpg,640,480,trashcan_open,233,291,390,480
hand_color_image_0229.jpg,640,480,trashcan_open,228,301,397,480
hand_color_image_0230.jpg,640,480,trashcan_open,236,304,403,480
hand_color_image_0231.jpg,640,480,trashcan_open,251,309,409,480
hand_color_image_0232.jpg,640,480,trashcan_open,235,301,408,480
hand_color_image_0233.jpg,640,480,trashcan_open,242,306,401,480
hand_color_image_0234.jpg,640,480,trashcan_open,261,300,401,480
hand_color_image_0235.jpg,640,480,trashcan_open,269,306,382,480
hand_color_image_0236.jpg,640,480,trashcan_open,271,302,393,480
hand_color_image_0237.jpg,640,480,trashcan_open,195,306,311,480
hand_color_image_0239.jpg,640,480,trashcan_open,401,304,519,480
hand_color_image_0240.jpg,640,480,trashcan_open,357,304,483,480
hand_color_image_0241.jpg,640,480,trashcan_open,284,305,401,480
hand_color_image_0242.jpg,640,480,trashcan_open,236,304,336,480
hand_color_image_0243.jpg,640,480,trashcan_open,292,305,416,480
hand_color_image_0244.jpg,640,480,trashcan_open,266,306,372,480
hand_color_image_0245.jpg,640,480,trashcan_open,173,306,286,480
hand_color_image_0246.jpg,640,480,trashcan_open,341,301,476,480
hand_color_image_0247.jpg,640,480,trashcan_open,363,296,526,480
hand_color_image_0248.jpg,640,480,trashcan_open,256,301,406,480
hand_color_image_0249.jpg,640,480,trashcan_open,249,299,364,480
hand_color_image_0250.jpg,640,480,trashcan_open,213,302,346,480
hand_color_image_0252.jpg,640,480,trashcan_open,296,303,417,480
hand_color_image_0254.jpg,640,480,trashcan_open,292,299,418,480
hand_color_image_0255.jpg,640,480,trashcan_open,292,298,415,480
hand_color_image_0256.jpg,640,480,trashcan_open,292,298,421,480
hand_color_image_0257.jpg,640,480,trashcan_open,291,299,419,480
hand_color_image_0258.jpg,640,480,trashcan_open,295,301,406,480
hand_color_image_0259.jpg,640,480,trashcan_open,272,294,408,480
hand_color_image_0260.jpg,640,480,trashcan_open,196,295,332,480
hand_color_image_0261.jpg,640,480,trashcan_open,105,292,238,480
hand_color_image_0262.jpg,640,480,trashcan_open,121,307,255,475
hand_color_image_0263.jpg,640,480,trashcan_open,176,305,268,446
hand_color_image_0264.jpg,640,480,trashcan_open,208,299,281,424
hand_color_image_0266.jpg,640,480,trashcan_open,183,310,262,427
hand_color_image_0267.jpg,640,480,trashcan_open,177,316,242,416
hand_color_image_0268.jpg,640,480,trashcan_open,179,311,243,410
hand_color_image_0269.jpg,640,480,trashcan_open,174,310,242,411
hand_color_image_0270.jpg,640,480,trashcan_open,76,306,148,411
hand_color_image_0273.jpg,640,480,trashcan_open,180,316,251,431
hand_color_image_0274.jpg,640,480,trashcan_open,224,302,301,428
hand_color_image_0275.jpg,640,480,trashcan_open,223,306,310,439
hand_color_image_0277.jpg,640,480,trashcan_open,181,301,267,471
hand_color_image_0278.jpg,640,480,trashcan_open,213,312,315,480
hand_color_image_0279.jpg,640,480,trashcan_open,194,307,291,480
hand_color_image_0280.jpg,640,480,trashcan_open,270,305,355,463
hand_color_image_0281.jpg,640,480,trashcan_open,321,300,411,480
hand_color_image_0283.jpg,640,480,trashcan_open,303,305,385,480
hand_color_image_0285.jpg,640,480,trashcan_open,301,302,377,480
hand_color_image_0286.jpg,640,480,trashcan_open,366,306,453,480
hand_color_image_0287.jpg,640,480,trashcan_open,456,301,590,480
hand_color_image_0289.jpg,640,480,trashcan_open,306,306,486,480
hand_color_image_0290.jpg,640,480,trashcan_open,266,306,442,480
hand_color_image_0291.jpg,640,480,trashcan_open,261,308,443,480
right_fisheye_image_0000.jpg,640,480,trashcan_open,261,128,324,242
right_fisheye_image_0001.jpg,640,480,trashcan_open,260,129,325,242
right_fisheye_image_0003.jpg,640,480,trashcan_open,261,128,323,242
right_fisheye_image_0004.jpg,640,480,trashcan_open,259,128,322,242
right_fisheye_image_0005.jpg,640,480,trashcan_open,257,129,323,242
right_fisheye_image_0006.jpg,640,480,trashcan_open,259,128,325,242
right_fisheye_image_0007.jpg,640,480,trashcan_open,276,122,336,235
right_fisheye_image_0008.jpg,640,480,trashcan_open,281,126,332,242
right_fisheye_image_0009.jpg,640,480,trashcan_open,277,122,335,238
right_fisheye_image_0010.jpg,640,480,trashcan_open,279,122,339,239
right_fisheye_image_0011.jpg,640,480,trashcan_open,301,129,361,242
right_fisheye_image_0012.jpg,640,480,trashcan_open,285,125,352,236
right_fisheye_image_0013.jpg,640,480,trashcan_open,291,121,359,232
right_fisheye_image_0014.jpg,640,480,trashcan_open,294,123,362,229
right_fisheye_image_0015.jpg,640,480,trashcan_open,268,121,337,225
right_fisheye_image_0016.jpg,640,480,trashcan_open,230,119,304,225
right_fisheye_image_0017.jpg,640,480,trashcan_open,179,120,271,234
right_fisheye_image_0018.jpg,640,480,trashcan_open,162,122,259,253
right_fisheye_image_0019.jpg,640,480,trashcan_open,172,128,270,268
right_fisheye_image_0020.jpg,640,480,trashcan_open,197,121,284,269
right_fisheye_image_0021.jpg,640,480,trashcan_open,223,124,301,280
right_fisheye_image_0022.jpg,640,480,trashcan_open,258,126,324,284
right_fisheye_image_0023.jpg,640,480,trashcan_open,273,125,343,278
right_fisheye_image_0024.jpg,640,480,trashcan_open,295,128,370,274
right_fisheye_image_0025.jpg,640,480,trashcan_open,335,134,410,279
right_fisheye_image_0027.jpg,640,480,trashcan_open,345,139,427,269
right_fisheye_image_0028.jpg,640,480,trashcan_open,343,142,419,258
right_fisheye_image_0030.jpg,640,480,trashcan_open,339,142,416,252
right_fisheye_image_0031.jpg,640,480,trashcan_open,314,136,389,240
right_fisheye_image_0032.jpg,640,480,trashcan_open,279,137,349,236
right_fisheye_image_0033.jpg,640,480,trashcan_open,252,133,321,235
right_fisheye_image_0035.jpg,640,480,trashcan_open,204,124,277,236
right_fisheye_image_0036.jpg,640,480,trashcan_open,179,122,257,245
right_fisheye_image_0037.jpg,640,480,trashcan_open,172,120,249,247
right_fisheye_image_0038.jpg,640,480,trashcan_open,183,122,262,254
